"Date","Open","High","Low","Close","Volume","Result CCI (40)","MA ma (30,C,ma,0)","MA ma (2,C,ma,0)","MA ma (40,C,ma,0)","Awesome_hist","MA ma (60,C,ma,0)","MACD macd (12,26,9)","Signal macd (12,26,9)","macd (12,26,9)_hist","MA ma (13,O,ma,0)","+DI ADX (14,14,y,n)","-DI ADX (14,14,y,n)","ADX ADX (14,14,y,n)"
"1985-03-07T05:00:00.000Z","120.61","120.61","120.61","120.61","","","","121.56","","","","","","","124.14","34.44","65.56",""
"1985-03-08T05:00:00.000Z","119.79","119.79","119.79","119.79","","","","120.20","","","","-1.94","","","123.73","32.21","67.79",""
"1985-03-11T05:00:00.000Z","119.22","119.22","119.22","119.22","","","","119.51","","","","-2.12","","","123.25","30.71","69.29",""
"1985-03-12T05:00:00.000Z","119.72","119.72","119.72","119.72","","","","119.47","","","","-2.20","","","122.82","33.62","66.38","12.38"
"1985-03-13T05:00:00.000Z","116.73","116.73","116.73","116.73","","","","118.23","","","","-2.48","","","122.19","26.48","73.52","14.85"
"1985-03-14T05:00:00.000Z","115.98","115.98","115.98","115.98","","","124.26","116.36","","","","-2.72","","","121.61","25.04","74.96","17.36"
"1985-03-15T05:00:00.000Z","116.61","116.61","116.61","116.61","","","123.98","116.30","","","","-2.84","","","120.98","28.55","71.45","19.18"
"1985-03-18T05:00:00.000Z","116.61","116.61","116.61","116.61","","","123.72","116.61","","","","-2.89","","","120.45","28.55","71.45","20.88"
"1985-03-19T05:00:00.000Z","117.84","117.84","117.84","117.84","","","123.44","117.23","","","","-2.80","","","120.01","35.39","64.61","21.47"
"1985-03-20T05:00:00.000Z","117.63","117.63","117.63","117.63","","","123.13","117.74","","-6.49","","-2.72","-2.52","-0.1952","119.46","34.78","65.22","22.11"
"1985-03-21T05:00:00.000Z","117.67","117.67","117.67","117.67","","","122.82","117.65","","-5.94","","-2.62","-2.54","-0.0762","118.89","35.01","64.99","22.68"
"1985-03-22T05:00:00.000Z","117.31","117.31","117.31","117.31","","","122.44","117.49","","-5.59","","-2.54","-2.54","0.0025","118.32","33.85","66.15","23.36"
"1985-03-25T05:00:00.000Z","115.02","115.02","115.02","115.02","","","121.99","116.16","","-5.57","","-2.63","-2.56","-0.0712","117.75","27.58","72.42","24.90"
